pID,DAP,DaysOfYear,Height-Diff,GrowthRate-Diff,Precipitation,Humidity,SolarRadiation,Temperature,GDD,CGDD
281.0,41.0,185.0,0.079539944,0.88759015,3.06,48.73,31.81,78.206,23.805,837.531
282.0,42.0,186.0,0.088720504,0.948127019,0.18,39.74,32.64,82.778,26.1,863.631
283.0,43.0,187.0,0.098493062,1.005835731,2.4,35.85,33.38,85.784,27.864,891.495
284.0,44.0,188.0,0.108824653,1.059774048,4.32,45.05,33.08,77.864,27.054,918.549
285.0,45.0,189.0,0.119672762,1.108978006,0.43,40.5,33.43,80.528,25.857,944.406
286.0,46.0,190.0,0.130985214,1.152483095,0.0,30.3,32.26,85.208,25.569,969.975
287.0,47.0,191.0,0.142700285,1.189348349,2.66,32.26,35.49,86.738,28.332,998.307
288.0,48.0,192.0,0.154747069,1.218682691,1.62,44.8,36.58,84.47,29.799,1028.106
289.0,49.0,193.0,0.167046113,1.239672582,2.46,48.75,35.91,77.792,27.378,1055.484
290.0,50.0,194.0,0.179510331,1.251609774,0.13,50.61,33.5,76.244,26.208,1081.692
291.0,51.0,195.0,0.192046194,1.253917807,0.0,47.6,32.02,79.034,25.029,1106.721
292.0,52.0,196.0,0.204555167,1.246175763,0.09,52.47,32.69,78.998,26.532,1133.253
293.0,53.0,197.0,0.216935368,1.228137807,0.06,51.18,32.56,79.232,26.649,1159.902
294.0,54.0,198.0,0.229083392,1.19974719,0.46,51.81,34.27,82.742,27.81,1187.712
295.0,55.0,199.0,0.240896247,1.161143613,0.24,47.95,34.42,83.786,27.837,1215.549
296.0,56.0,200.0,0.252273321,1.112663276,1.3,41.37,36.18,88.052,28.548,1244.097
297.0,57.0,201.0,0.263118321,1.054831341,0.08,41.94,34.94,85.154,28.476,1272.573
298.0,58.0,202.0,0.27334109,0.988347092,1.4,35.31,35.56,88.466,30.123,1302.696
299.0,59.0,203.0,0.282859248,0.914062514,0.15,41.61,34.66,80.492,28.44,1331.136
300.0,60.0,204.0,0.291599588,0.832955482,0.0,30.42,32.16,82.778,25.776,1356.912
301.0,61.0,205.0,0.299499186,0.746099077,1.98,33.12,32.81,84.686,27.531,1384.443
302.0,62.0,206.0,0.306506186,0.654628703,0.89,36.16,35.39,88.43,29.988,1414.431
303.0,63.0,207.0,0.312580262,0.559708797,1.12,57.25,36.8,77.99,27.81,1442.241
304.0,64.0,208.0,0.317692739,0.462500744,14.79,52.61,34.81,74.498,24.705,1466.946
305.0,65.0,209.0,0.321826419,0.364133467,3.8,60.73,35.51,76.064,25.785,1492.731
306.0,66.0,210.0,0.324975122,0.26567781,6.43,64.68,34.44,75.704,26.001,1518.732
307.0,67.0,211.0,0.327142997,0.168125489,8.3,71.33,35.14,73.706,23.616,1542.348
308.0,68.0,212.0,0.328343644,0.072373027,0.85,58.69,32.34,75.074,24.165,1566.513
309.0,69.0,213.0,0.328599104,-0.020789262,0.79,51.87,30.74,76.01,24.354,1590.867
310.0,70.0,214.0,0.327938765,-0.110683469,7.74,60.54,32.44,73.31,22.932,1613.799
311.0,71.0,215.0,0.32639822,-0.196745919,0.79,54.75,30.65,64.4,15.345,1629.144
312.0,72.0,216.0,0.324018135,-0.278525237,1.78,58.07,31.78,67.208,16.155,1645.299
313.0,73.0,217.0,0.32084315,-0.355677363,2.74,62.17,31.98,70.466,20.466,1665.765
314.0,74.0,218.0,0.316920836,-0.427958216,5.07,68.35,31.79,67.514,18.657,1684.422
315.0,75.0,219.0,0.312300743,-0.49521472,7.17,70.53,31.71,65.318,16.065,1700.487
316.0,76.0,220.0,0.307033537,-0.557374816,3.04,64.85,33.14,66.794,16.515,1717.002
317.0,77.0,221.0,0.301170246,-0.614437015,0.14,58.33,31.5,71.024,20.691,1737.693
318.0,78.0,222.0,0.2947616,-0.666459936,8.02,75.29,32.07,63.644,12.573,1750.266
319.0,79.0,223.0,0.287857487,-0.71355219,0.4,53.94,29.79,66.416,15.786,1766.052
320.0,80.0,224.0,0.280506498,-0.755862871,10.09,78.21,33.08,67.892,18.639,1784.691
321.0,1.0,145.0,-0.026727064,-0.19633797,3.1,64.91,29.65,60.458,13.122,13.122
322.0,2.0,146.0,-0.028643392,-0.185182767,3.22,59.76,28.76,60.08,12.141,25.263
323.0,3.0,147.0,-0.030399864,-0.164725974,3.75,64.47,28.98,57.344,8.208,33.471
324.0,4.0,148.0,-0.03191258,-0.136654787,0.39,46.44,27.61,61.772,12.537,46.008
325.0,5.0,149.0,-0.033111516,-0.102144175,0.03,42.16,26.71,64.004,13.995,60.003
326.0,6.0,150.0,-0.033937258,-0.062169605,0.0,37.94,26.43,64.4,14.85,74.853
327.0,7.0,151.0,-0.034339676,-0.017624681,0.78,53.75,28.91,66.884,16.146,90.999
328.0,8.0,152.0,-0.034277406,0.030624091,0.63,57.73,29.94,70.412,20.331,111.33
329.0,9.0,153.0,-0.033717736,0.081709889,5.11,56.41,31.05,72.05,21.393,132.723
330.0,10.0,154.0,-0.032636683,0.134752574,4.61,75.24,32.13,65.894,16.335,149.058
331.0,11.0,155.0,-0.031019152,0.188854445,0.0,54.42,29.86,71.222,19.944,169.002
332.0,12.0,156.0,-0.028859108,0.243101894,0.31,47.26,30.72,73.868,22.365,191.367
333.0,13.0,157.0,-0.026159708,0.296571254,0.32,55.24,32.22,70.556,20.97,212.337
334.0,14.0,158.0,-0.02293336,0.348337732,4.7,67.12,32.46,69.674,18.783,231.12
335.0,15.0,159.0,-0.019201681,0.397486536,0.26,61.87,31.5,72.356,21.96,253.08
336.0,16.0,160.0,-0.014995333,0.443125451,0.0,51.96,31.56,76.91,22.923,276.003
337.0,17.0,161.0,-0.010353731,0.484398196,0.0,42.14,31.14,77.81,24.849,300.852
338.0,18.0,162.0,-0.005324619,0.520497943,0.36,51.84,33.5,77.612,25.272,326.124
339.0,19.0,163.0,3.65e-05,0.55068042,0.01,52.87,32.57,79.394,25.965,352.089
340.0,20.0,164.0,0.005667024,0.574276119,0.0,28.85,28.52,75.2,23.877,375.966
341.0,21.0,165.0,0.011498105,0.590701167,0.0,28.63,27.88,74.318,21.951,397.917
342.0,22.0,166.0,0.017455503,0.599466536,0.0,24.64,29.99,77.378,22.653,420.57
343.0,23.0,167.0,0.023460602,0.600185364,0.0,28.68,32.3,80.96,24.228,444.798
344.0,24.0,168.0,0.029431445,0.59257823,0.13,45.91,33.36,71.402,22.41,467.208
345.0,25.0,169.0,0.035283838,0.576476368,0.0,32.74,31.28,71.636,20.169,487.377
346.0,26.0,170.0,0.040932455,0.551822844,0.01,35.48,31.66,73.976,23.364,510.741
347.0,27.0,171.0,0.046291958,0.518671832,0.01,35.95,32.59,81.716,23.526,534.267
348.0,28.0,172.0,0.051278097,0.477186153,0.02,32.47,33.54,87.44,28.305,562.572
349.0,29.0,173.0,0.055808779,0.427633285,2.75,38.1,32.19,79.466,25.389,587.961
350.0,30.0,174.0,0.059805085,0.370380077,0.47,40.06,29.14,65.768,16.713,604.674
351.0,31.0,175.0,0.063192236,0.305886386,0.45,35.56,30.99,67.856,16.182,620.856
352.0,32.0,176.0,0.065900488,0.234697835,1.78,55.96,29.87,63.338,13.464,634.32
353.0,33.0,177.0,0.067865947,0.157437882,0.14,46.42,30.05,70.754,21.069,655.389
354.0,34.0,178.0,0.06903131,0.07479934,1.88,45.61,32.45,76.46,21.456,676.845
355.0,35.0,179.0,0.06934651,-0.012464556,1.34,41.6,31.52,76.856,24.03,700.875
356.0,36.0,180.0,0.068769278,-0.10354945,1.6,39.08,31.14,74.858,23.571,724.446
357.0,37.0,181.0,0.067265601,-0.197609509,1.44,44.7,30.79,68.198,16.938,741.384
358.0,38.0,182.0,0.064810093,-0.293767373,0.0,38.01,30.8,76.1,22.014,763.398
359.0,39.0,183.0,0.061386255,-0.391124413,3.14,42.44,34.05,81.356,25.083,788.481
360.0,40.0,184.0,0.056986638,-0.488771275,2.56,49.16,33.27,76.676,25.245,813.726
361.0,41.0,185.0,0.051612895,-0.585798685,3.06,48.73,31.81,78.206,23.805,837.531
362.0,42.0,186.0,0.045275726,-0.681308466,0.18,39.74,32.64,82.778,26.1,863.631
363.0,43.0,187.0,0.037994708,-0.774424668,2.4,35.85,33.38,85.784,27.864,891.495
364.0,44.0,188.0,0.029798025,-0.864304705,4.32,45.05,33.08,77.864,27.054,918.549
365.0,45.0,189.0,0.020722068,-0.950150311,0.43,40.5,33.43,80.528,25.857,944.406
366.0,46.0,190.0,0.010810951,-1.03121814,0.0,30.3,32.26,85.208,25.569,969.975
367.0,47.0,191.0,0.000115901,-1.106829754,2.66,32.26,35.49,86.738,28.332,998.307
368.0,48.0,192.0,-0.011305432,-1.17638076,1.62,44.8,36.58,84.47,29.799,1028.106
369.0,49.0,193.0,-0.023389761,-1.239348837,2.46,48.75,35.91,77.792,27.378,1055.484
370.0,50.0,194.0,-0.03606901,-1.295300388,0.13,50.61,33.5,76.244,26.208,1081.692
371.0,51.0,195.0,-0.049271237,-1.343895617,0.0,47.6,32.02,79.034,25.029,1106.721
372.0,52.0,196.0,-0.062921582,-1.384891815,0.09,52.47,32.69,78.998,26.532,1133.253
373.0,53.0,197.0,-0.076943251,-1.418144754,0.06,51.18,32.56,79.232,26.649,1159.902
374.0,54.0,198.0,-0.091258501,-1.443608101,0.46,51.81,34.27,82.742,27.81,1187.712
375.0,55.0,199.0,-0.105789601,-1.461330864,0.24,47.95,34.42,83.786,27.837,1215.549
376.0,56.0,200.0,-0.120459773,-1.471452963,1.3,41.37,36.18,88.052,28.548,1244.097
377.0,57.0,201.0,-0.135194065,-1.474199051,0.08,41.94,34.94,85.154,28.476,1272.573
378.0,58.0,202.0,-0.149920165,-1.469870815,1.4,35.31,35.56,88.466,30.123,1302.696
379.0,59.0,203.0,-0.164569127,-1.458838026,0.15,41.61,34.66,80.492,28.44,1331.136
380.0,60.0,204.0,-0.179075999,-1.44152862,0.0,30.42,32.16,82.778,25.776,1356.912
381.0,61.0,205.0,-0.193380358,-1.418418156,1.98,33.12,32.81,84.686,27.531,1384.443
382.0,62.0,206.0,-0.20742673,-1.390018968,0.89,36.16,35.39,88.43,29.988,1414.431
383.0,63.0,207.0,-0.221164901,-1.356869336,1.12,57.25,36.8,77.99,27.81,1442.241
384.0,64.0,208.0,-0.234550127,-1.319522964,14.79,52.61,34.81,74.498,24.705,1466.946
385.0,65.0,209.0,-0.247543235,-1.278539038,3.8,60.73,35.51,76.064,25.785,1492.731
386.0,66.0,210.0,-0.260110635,-1.234473062,6.43,64.68,34.44,75.704,26.001,1518.732
387.0,67.0,211.0,-0.272224237,-1.187868654,8.3,71.33,35.14,73.706,23.616,1542.348
388.0,68.0,212.0,-0.283861298,-1.139250412,0.85,58.69,32.34,75.074,24.165,1566.513
389.0,69.0,213.0,-0.295004201,-1.089117916,0.79,51.87,30.74,76.01,24.354,1590.867
390.0,70.0,214.0,-0.305640179,-1.037940895,7.74,60.54,32.44,73.31,22.932,1613.799
391.0,71.0,215.0,-0.315760995,-0.986155528,0.79,54.75,30.65,64.4,15.345,1629.144
392.0,72.0,216.0,-0.325362599,-0.934161835,1.78,58.07,31.78,67.208,16.155,1645.299
393.0,73.0,217.0,-0.33444475,-0.882322079,2.74,62.17,31.98,70.466,20.466,1665.765
394.0,74.0,218.0,-0.343010637,-0.830960075,5.07,68.35,31.79,67.514,18.657,1684.422
395.0,75.0,219.0,-0.351066499,-0.78036129,7.17,70.53,31.71,65.318,16.065,1700.487
396.0,76.0,220.0,-0.358621238,-0.73077363,3.04,64.85,33.14,66.794,16.515,1717.002
397.0,77.0,221.0,-0.365686052,-0.682408784,0.14,58.33,31.5,71.024,20.691,1737.693
398.0,78.0,222.0,-0.372274084,-0.635444003,8.02,75.29,32.07,63.644,12.573,1750.266
399.0,79.0,223.0,-0.378400085,-0.590024231,0.4,53.94,29.79,66.416,15.786,1766.052
400.0,80.0,224.0,-0.384080105,-0.546264454,10.09,78.21,33.08,67.892,18.639,1784.691
401.0,1.0,145.0,0.000290905,0.016473902,3.1,64.91,29.65,60.458,13.122,13.122
402.0,2.0,146.0,0.000536256,0.032476792,3.22,59.76,28.76,60.08,12.141,25.263
403.0,3.0,147.0,0.000938486,0.047887877,3.75,64.47,28.98,57.344,8.208,33.471
404.0,4.0,148.0,0.001492604,0.062874069,0.39,46.44,27.61,61.772,12.537,46.008
405.0,5.0,149.0,0.002194868,0.077529138,0.03,42.16,26.71,64.004,13.995,60.003
406.0,6.0,150.0,0.003042285,0.091913016,0.0,37.94,26.43,64.4,14.85,74.853
407.0,7.0,151.0,0.004032364,0.106067338,0.78,53.75,28.91,66.884,16.146,90.999
408.0,8.0,152.0,0.005162969,0.120022724,0.63,57.73,29.94,70.412,20.331,111.33
409.0,9.0,153.0,0.006432234,0.133802648,5.11,56.41,31.05,72.05,21.393,132.723
410.0,10.0,154.0,0.0078385,0.147425682,4.61,75.24,32.13,65.894,16.335,149.058
411.0,11.0,155.0,0.009380275,0.160906882,0.0,54.42,29.86,71.222,19.944,169.002
412.0,12.0,156.0,0.011056206,0.174258708,0.31,47.26,30.72,73.868,22.365,191.367
413.0,13.0,157.0,0.012865053,0.187491636,0.32,55.24,32.22,70.556,20.97,212.337
414.0,14.0,158.0,0.014805673,0.200614597,4.7,67.12,32.46,69.674,18.783,231.12
415.0,15.0,159.0,0.016877004,0.213635298,0.26,61.87,31.5,72.356,21.96,253.08
416.0,16.0,160.0,0.01907806,0.226560456,0.0,51.96,31.56,76.91,22.923,276.003
417.0,17.0,161.0,0.021407915,0.239395973,0.0,42.14,31.14,77.81,24.849,300.852
418.0,18.0,162.0,0.023865698,0.252147081,0.36,51.84,33.5,77.612,25.272,326.124
419.0,19.0,163.0,0.026450591,0.264818448,0.01,52.87,32.57,79.394,25.965,352.089
420.0,20.0,164.0,0.029161816,0.27741426,0.0,28.85,28.52,75.2,23.877,375.966
421.0,21.0,165.0,0.031998637,0.2899383,0.0,28.63,27.88,74.318,21.951,397.917
422.0,22.0,166.0,0.034960354,0.302393996,0.0,24.64,29.99,77.378,22.653,420.57
423.0,23.0,167.0,0.038046299,0.314784473,0.0,28.68,32.3,80.96,24.228,444.798
424.0,24.0,168.0,0.041255835,0.327112593,0.13,45.91,33.36,71.402,22.41,467.208
425.0,25.0,169.0,0.044588352,0.339380985,0.0,32.74,31.28,71.636,20.169,487.377
426.0,26.0,170.0,0.048043264,0.351592079,0.01,35.48,31.66,73.976,23.364,510.741
427.0,27.0,171.0,0.05162001,0.36374813,0.01,35.95,32.59,81.716,23.526,534.267
428.0,28.0,172.0,0.05531805,0.375851245,0.02,32.47,33.54,87.44,28.305,562.572
429.0,29.0,173.0,0.059136865,0.38790341,2.75,38.1,32.19,79.466,25.389,587.961
430.0,30.0,174.0,0.063075955,0.39990652,0.47,40.06,29.14,65.768,16.713,604.674
431.0,31.0,175.0,0.067134838,0.411862411,0.45,35.56,30.99,67.856,16.182,620.856
432.0,32.0,176.0,0.071313052,0.42377291,1.78,55.96,29.87,63.338,13.464,634.32
433.0,33.0,177.0,0.075610151,0.435639892,0.14,46.42,30.05,70.754,21.069,655.389
434.0,34.0,178.0,0.080025711,0.447465365,1.88,45.61,32.45,76.46,21.456,676.845
435.0,35.0,179.0,0.084559328,0.459251584,1.34,41.6,31.52,76.856,24.03,700.875
436.0,36.0,180.0,0.089210621,0.471001215,1.6,39.08,31.14,74.858,23.571,724.446
437.0,37.0,181.0,0.093979241,0.482717559,1.44,44.7,30.79,68.198,16.938,741.384
438.0,38.0,182.0,0.098864875,0.494404866,0.0,38.01,30.8,76.1,22.014,763.398
439.0,39.0,183.0,0.10386726,0.506068775,3.14,42.44,34.05,81.356,25.083,788.481
440.0,40.0,184.0,0.108986198,0.517716912,2.56,49.16,33.27,76.676,25.245,813.726
441.0,41.0,185.0,0.11422158,0.529359707,3.06,48.73,31.81,78.206,23.805,837.531
442.0,42.0,186.0,0.119573421,0.541011506,0.18,39.74,32.64,82.778,26.1,863.631
443.0,43.0,187.0,0.125041905,0.552692058,2.4,35.85,33.38,85.784,27.864,891.495
444.0,44.0,188.0,0.130627448,0.564428509,4.32,45.05,33.08,77.864,27.054,918.549
445.0,45.0,189.0,0.136330784,0.576258035,0.43,40.5,33.43,80.528,25.857,944.406
446.0,46.0,190.0,0.142153086,0.588231295,0.0,30.3,32.26,85.208,25.569,969.975
447.0,47.0,191.0,0.148096115,0.600416938,2.66,32.26,35.49,86.738,28.332,998.307
448.0,48.0,192.0,0.154162437,0.612907404,1.62,44.8,36.58,84.47,29.799,1028.106
449.0,49.0,193.0,0.160355687,0.625826347,2.46,48.75,35.91,77.792,27.378,1055.484
450.0,50.0,194.0,0.166680934,0.639337981,0.13,50.61,33.5,76.244,26.208,1081.692
451.0,51.0,195.0,0.173145137,0.653658737,0.0,47.6,32.02,79.034,25.029,1106.721
452.0,52.0,196.0,0.179757739,0.669071502,0.09,52.47,32.69,78.998,26.532,1133.253
453.0,53.0,197.0,0.186531417,0.685942675,0.06,51.18,32.56,79.232,26.649,1159.902
454.0,54.0,198.0,0.193483006,0.70474198,0.46,51.81,34.27,82.742,27.81,1187.712
455.0,55.0,199.0,0.200634651,0.726064541,0.24,47.95,34.42,83.786,27.837,1215.549
456.0,56.0,200.0,0.208015167,0.750653938,1.3,41.37,36.18,88.052,28.548,1244.097
457.0,57.0,201.0,0.215661643,0.779423631,0.08,41.94,34.94,85.154,28.476,1272.573
458.0,58.0,202.0,0.223621215,0.813472007,1.4,35.31,35.56,88.466,30.123,1302.696
459.0,59.0,203.0,0.231952939,0.854082451,0.15,41.61,34.66,80.492,28.44,1331.136
460.0,60.0,204.0,0.240729521,0.90269242,0.0,30.42,32.16,82.778,25.776,1356.912
461.0,61.0,205.0,0.250038456,0.960798379,1.98,33.12,32.81,84.686,27.531,1384.443
462.0,62.0,206.0,0.259981612,1.029719572,0.89,36.16,35.39,88.43,29.988,1414.431
463.0,63.0,207.0,0.270671009,1.11002416,1.12,57.25,36.8,77.99,27.81,1442.241
464.0,64.0,208.0,0.282215238,1.200096556,14.79,52.61,34.81,74.498,24.705,1466.946
465.0,65.0,209.0,0.294682189,1.292491769,3.8,60.73,35.51,76.064,25.785,1492.731
466.0,66.0,210.0,0.30800223,1.364955734,6.43,64.68,34.44,75.704,26.001,1518.732
467.0,67.0,211.0,0.321735378,1.361656126,8.3,71.33,35.14,73.706,23.616,1542.348
468.0,68.0,212.0,0.334622983,1.173836563,0.85,58.69,32.34,75.074,24.165,1566.513
469.0,69.0,213.0,0.344224879,0.697807903,0.79,51.87,30.74,76.01,24.354,1590.867
470.0,70.0,214.0,0.347967342,0.048135621,7.74,60.54,32.44,73.31,22.932,1613.799
471.0,71.0,215.0,0.345709195,-0.454298882,0.79,54.75,30.65,64.4,15.345,1629.144
472.0,72.0,216.0,0.339836036,-0.678427955,1.78,58.07,31.78,67.208,16.155,1645.299
473.0,73.0,217.0,0.332770222,-0.71325506,2.74,62.17,31.98,70.466,20.466,1665.765
474.0,74.0,218.0,0.325849412,-0.662733343,5.07,68.35,31.79,67.514,18.657,1684.422
475.0,75.0,219.0,0.319607512,-0.583582834,7.17,70.53,31.71,65.318,16.065,1700.487
476.0,76.0,220.0,0.314189683,-0.500391688,3.04,64.85,33.14,66.794,16.515,1717.002
477.0,77.0,221.0,0.309580499,-0.422761505,0.14,58.33,31.5,71.024,20.691,1737.693
478.0,78.0,222.0,0.305704767,-0.353956959,8.02,75.29,32.07,63.644,12.573,1750.266
479.0,79.0,223.0,0.302469748,-0.294602487,0.4,53.94,29.79,66.416,15.786,1766.052
480.0,80.0,224.0,0.299782747,-0.244226018,10.09,78.21,33.08,67.892,18.639,1784.691
481.0,1.0,145.0,0.033347138,0.268124082,3.1,64.91,29.65,60.458,13.122,13.122
482.0,2.0,146.0,0.035994813,0.260726566,3.22,59.76,28.76,60.08,12.141,25.263
483.0,3.0,147.0,0.038550754,0.250014017,3.75,64.47,28.98,57.344,8.208,33.471
484.0,4.0,148.0,0.040987443,0.236993739,0.39,46.44,27.61,61.772,12.537,46.008
485.0,5.0,149.0,0.043284827,0.2222272,0.03,42.16,26.71,64.004,13.995,60.003
486.0,6.0,150.0,0.045427427,0.20608953,0.0,37.94,26.43,64.4,14.85,74.853
487.0,7.0,151.0,0.047402978,0.188858034,0.78,53.75,28.91,66.884,16.146,90.999
488.0,8.0,152.0,0.049201676,0.170751837,0.63,57.73,29.94,70.412,20.331,111.33
489.0,9.0,153.0,0.050815707,0.151952622,5.11,56.41,31.05,72.05,21.393,132.723
490.0,10.0,154.0,0.052238941,0.132616664,4.61,75.24,32.13,65.894,16.335,149.058
491.0,11.0,155.0,0.053466714,0.112882366,0.0,54.42,29.86,71.222,19.944,169.002
492.0,12.0,156.0,0.05449568,0.092875249,0.31,47.26,30.72,73.868,22.365,191.367
493.0,13.0,157.0,0.055323698,0.072711418,0.32,55.24,32.22,70.556,20.97,212.337
494.0,14.0,158.0,0.055949751,0.052500064,4.7,67.12,32.46,69.674,18.783,231.12
495.0,15.0,159.0,0.056373888,0.032345333,0.26,61.87,31.5,72.356,21.96,253.08
496.0,16.0,160.0,0.056597181,0.012347755,0.0,51.96,31.56,76.91,22.923,276.003
497.0,17.0,161.0,0.056621694,-0.007394618,0.0,42.14,31.14,77.81,24.849,300.852
498.0,18.0,162.0,0.056450461,-0.026785302,0.36,51.84,33.5,77.612,25.272,326.124
499.0,19.0,163.0,0.056087479,-0.045728625,0.01,52.87,32.57,79.394,25.965,352.089
500.0,20.0,164.0,0.055537698,-0.064129082,0.0,28.85,28.52,75.2,23.877,375.966
501.0,21.0,165.0,0.054807027,-0.08189079,0.0,28.63,27.88,74.318,21.951,397.917
502.0,22.0,166.0,0.053902334,-0.098916998,0.0,24.64,29.99,77.378,22.653,420.57
503.0,23.0,167.0,0.052831465,-0.115109655,0.0,28.68,32.3,80.96,24.228,444.798
504.0,24.0,168.0,0.051603252,-0.130369012,0.13,45.91,33.36,71.402,22.41,467.208
505.0,25.0,169.0,0.050227535,-0.144593254,0.0,32.74,31.28,71.636,20.169,487.377
506.0,26.0,170.0,0.048715184,-0.157678156,0.01,35.48,31.66,73.976,23.364,510.741
507.0,27.0,171.0,0.047078126,-0.169516753,0.01,35.95,32.59,81.716,23.526,534.267
508.0,28.0,172.0,0.04532937,-0.17999902,0.02,32.47,33.54,87.44,28.305,562.572
509.0,29.0,173.0,0.043483044,-0.189011565,2.75,38.1,32.19,79.466,25.389,587.961
510.0,30.0,174.0,0.041554427,-0.196437319,0.47,40.06,29.14,65.768,16.713,604.674
511.0,31.0,175.0,0.03955999,-0.202155236,0.45,35.56,30.99,67.856,16.182,620.856
512.0,32.0,176.0,0.037517433,-0.206039985,1.78,55.96,29.87,63.338,13.464,634.32
513.0,33.0,177.0,0.035445733,-0.207961644,0.14,46.42,30.05,70.754,21.069,655.389
514.0,34.0,178.0,0.033365192,-0.207785391,1.88,45.61,32.45,76.46,21.456,676.845
515.0,35.0,179.0,0.031297485,-0.205371185,1.34,41.6,31.52,76.856,24.03,700.875
516.0,36.0,180.0,0.029265713,-0.200573441,1.6,39.08,31.14,74.858,23.571,724.446
517.0,37.0,181.0,0.027294465,-0.193240701,1.44,44.7,30.79,68.198,16.938,741.384
518.0,38.0,182.0,0.025409874,-0.183215291,0.0,38.01,30.8,76.1,22.014,763.398
519.0,39.0,183.0,0.023639682,-0.170332966,3.14,42.44,34.05,81.356,25.083,788.481
520.0,40.0,184.0,0.022013307,-0.154422547,2.56,49.16,33.27,76.676,25.245,813.726
521.0,41.0,185.0,0.020561918,-0.135305545,3.06,48.73,31.81,78.206,23.805,837.531
522.0,42.0,186.0,0.019318505,-0.112795765,0.18,39.74,32.64,82.778,26.1,863.631
523.0,43.0,187.0,0.018317959,-0.086698902,2.4,35.85,33.38,85.784,27.864,891.495
524.0,44.0,188.0,0.017597159,-0.056812117,4.32,45.05,33.08,77.864,27.054,918.549
525.0,45.0,189.0,0.017195055,-0.022923593,0.43,40.5,33.43,80.528,25.857,944.406
526.0,46.0,190.0,0.017152763,0.015187917,0.0,30.3,32.26,85.208,25.569,969.975
527.0,47.0,191.0,0.017513659,0.057753577,2.66,32.26,35.49,86.738,28.332,998.307
528.0,48.0,192.0,0.018323485,0.105014963,1.62,44.8,36.58,84.47,29.799,1028.106
529.0,49.0,193.0,0.019630451,0.157224583,2.46,48.75,35.91,77.792,27.378,1055.484
530.0,50.0,194.0,0.02148535,0.214646428,0.13,50.61,33.5,76.244,26.208,1081.692
531.0,51.0,195.0,0.023941673,0.277556534,0.0,47.6,32.02,79.034,25.029,1106.721
532.0,52.0,196.0,0.027055735,0.346243583,0.09,52.47,32.69,78.998,26.532,1133.253
533.0,53.0,197.0,0.030886806,0.421009531,0.06,51.18,32.56,79.232,26.649,1159.902
534.0,54.0,198.0,0.03549724,0.502170275,0.46,51.81,34.27,82.742,27.81,1187.712
535.0,55.0,199.0,0.040952627,0.590056401,0.24,47.95,34.42,83.786,27.837,1215.549
536.0,56.0,200.0,0.047321938,0.685014071,1.3,41.37,36.18,88.052,28.548,1244.097
537.0,57.0,201.0,0.054677688,0.787406242,0.08,41.94,34.94,85.154,28.476,1272.573
538.0,58.0,202.0,0.063096114,0.897614503,1.4,35.31,35.56,88.466,30.123,1302.696
539.0,59.0,203.0,0.072657372,1.016041418,0.15,41.61,34.66,80.492,28.44,1331.136
540.0,60.0,204.0,0.083445745,1.143109044,0.0,30.42,32.16,82.778,25.776,1356.912
541.0,61.0,205.0,0.095549731,1.279224989,1.98,33.12,32.81,84.686,27.531,1384.443
542.0,62.0,206.0,0.109061116,1.424570353,0.89,36.16,35.39,88.43,29.988,1414.431
543.0,63.0,207.0,0.124068762,1.578048797,1.12,57.25,36.8,77.99,27.81,1442.241
544.0,64.0,208.0,0.140627955,1.732618304,14.79,52.61,34.81,74.498,24.705,1466.946
545.0,65.0,209.0,0.158627046,1.856378181,3.8,60.73,35.51,76.064,25.785,1492.731
546.0,66.0,210.0,0.177273863,1.828014009,6.43,64.68,34.44,75.704,26.001,1518.732
547.0,67.0,211.0,0.19359815,1.318544267,8.3,71.33,35.14,73.706,23.616,1542.348
548.0,68.0,212.0,0.201066529,0.088156443,0.85,58.69,32.34,75.074,24.165,1566.513
549.0,69.0,213.0,0.19602556,-0.945132115,0.79,51.87,30.74,76.01,24.354,1590.867
550.0,70.0,214.0,0.1857129,-0.978241942,7.74,60.54,32.44,73.31,22.932,1613.799
551.0,71.0,215.0,0.177828827,-0.588176395,0.79,54.75,30.65,64.4,15.345,1629.144
552.0,72.0,216.0,0.173616398,-0.281626887,1.78,58.07,31.78,67.208,16.155,1645.299
553.0,73.0,217.0,0.171694771,-0.122670588,2.74,62.17,31.98,70.466,20.466,1665.765
554.0,74.0,218.0,0.170872918,-0.051581153,5.07,68.35,31.79,67.514,18.657,1684.422
555.0,75.0,219.0,0.170529258,-0.021475178,7.17,70.53,31.71,65.318,16.065,1700.487
556.0,76.0,220.0,0.170386207,-0.008948834,3.04,64.85,33.14,66.794,16.515,1717.002
557.0,77.0,221.0,0.170326467,-0.003750155,0.14,58.33,31.5,71.024,20.691,1737.693
558.0,78.0,222.0,0.170301351,-0.001583963,8.02,75.29,32.07,63.644,12.573,1750.266
559.0,79.0,223.0,0.170290703,-0.00067502,0.4,53.94,29.79,66.416,15.786,1766.052
560.0,80.0,224.0,0.170286147,-0.000290392,10.09,78.21,33.08,67.892,18.639,1784.691
561.0,1.0,145.0,0.000105697,-0.056368294,3.1,64.91,29.65,60.458,13.122,13.122
562.0,2.0,146.0,-0.000640521,-0.091108153,3.22,59.76,28.76,60.08,12.141,25.263
563.0,3.0,147.0,-0.001689589,-0.117638098,3.75,64.47,28.98,57.344,8.208,33.471
